0.00      0.00
0.02    0.00
8,8	0,2634
8,82	0,264
8,84	0,2646
8,86	0,2652
8,88	0,2658
8,9	0,2664
8,92	0,267
8,94	0,2676
8,96	0,2682
8,98	0,2688
9	0,2694
9,02	0,27
9,04	0,2706
9,06	0,2712
9,08	0,2718
9,1	0,2724
9,12	0,273
9,14	0,2736
9,16	0,2742
9,18	0,2748
9,2	0,2754
9,22	0,276
9,24	0,2766
9,26	0,2772
9,28	0,2778
9,3	0,2784
9,32	0,279
9,34	0,2796
9,36	0,2802
9,38	0,2808
9,4	0,2814
9,42	0,282
9,44	0,2826
9,46	0,2832
9,48	0,2838
9,5	0,2844
9,52	0,285
9,54	0,2856
9,56	0,2862
9,58	0,2868
9,6	0,2874
9,62	0,288
9,64	0,2886
9,66	0,2892
9,68	0,2898
9,7	0,2904
9,72	0,291
9,74	0,2916
9,76	0,2922
9,78	0,2928
9,8	0,2934
9,82	0,294
9,84	0,2946
9,86	0,2952
9,88	0,2958
9,9	0,2964
9,92	0,297
9,94	0,2976
9,96	0,2982
9,98	0,2988
10	0,2994
10,02	0,3
10,04	0,3006
10,06	0,3012
10,08	0,3018
10,1	0,3024
10,12	0,303
10,14	0,3036
10,16	0,3042
10,18	0,3048
10,2	0,3054
10,22	0,306
10,24	0,3066
10,26	0,3072
10,28	0,3078
10,3	0,3084
10,32	0,309
10,34	0,3096
10,36	0,3102
10,38	0,3108
10,4	0,3114
10,42	0,312
10,44	0,3126
10,46	0,3132
10,48	0,3138
10,5	0,3144
10,52	0,315
10,54	0,3156
10,56	0,3162
10,58	0,3168
10,6	0,3174
10,62	0,318
10,64	0,3186
10,66	0,3192
10,68	0,3198
10,7	0,3204
10,72	0,321
10,74	0,3216
10,76	0,3222
10,78	0,3228
10,8	0,3234
10,82	0,324
10,84	0,3246
10,86	0,3252
10,88	0,3258
10,9	0,3264
10,92	0,327
10,94	0,3276
10,96	0,3282
10,98	0,3288
11	0,3294
11,02	0,33
11,04	0,3306
11,06	0,3312
11,08	0,3318
11,1	0,3324
11,12	0,333
11,14	0,3336
11,16	0,3342
11,18	0,3348
11,2	0,3354
11,22	0,336
11,24	0,3366
11,26	0,3372
11,28	0,3378
11,3	0,3384
11,32	0,339
11,34	0,3396
11,36	0,3402
11,38	0,3408
11,4	0,3414
11,42	0,342
11,44	0,3426
11,46	0,3432
11,48	0,3438
11,5	0,3444
11,52	0,345
11,54	0,3456
11,56	0,3462
11,58	0,3468
11,6	0,3474
11,62	0,348
11,64	0,3486
11,66	0,3492
11,68	0,3498
11,7	0,3504
11,72	0,351
11,74	0,3516
11,76	0,3522
11,78	0,3528
11,8	0,3534
11,82	0,354
11,84	0,3546
11,86	0,3552
11,88	0,3558
11,9	0,3564
11,92	0,357
11,94	0,3576
11,96	0,3582
11,98	0,3588
12	0,3594
12,02	0,36
12,04	0,3606
12,06	0,3612
12,08	0,3618
12,1	0,3624
12,12	0,363
12,14	0,3636
12,16	0,3642
12,18	0,3648
12,2	0,3654
12,22	0,366
12,24	0,3666
12,26	0,3672
12,28	0,3678
12,3	0,3684
12,32	0,369
12,34	0,3696
12,36	0,3702
12,38	0,3708
12,4	0,3714
12,42	0,372
12,44	0,3726
12,46	0,3732
12,48	0,3738
12,5	0,3744
12,52	0,375
12,54	0,3756
12,56	0,3762
12,58	0,3768
12,6	0,3774
12,62	0,378
12,64	0,3786
12,66	0,3792
12,68	0,3798
12,7	0,3804
12,72	0,381
12,74	0,3816
12,76	0,3822
12,78	0,3828
12,8	0,3834
12,82	0,384
12,84	0,3846
12,86	0,3852
12,88	0,3858
12,9	0,3864
12,92	0,387
12,94	0,3876
12,96	0,3882
12,98	0,3888
13	0,3894
13,02	0,39
13,04	0,3906
13,06	0,3912
13,08	0,3918
13,1	0,3924
13,12	0,393
13,14	0,3936
13,16	0,3942
13,18	0,3948
13,2	0,3954
13,22	0,396
13,24	0,3966
13,26	0,3972
13,28	0,3978
13,3	0,3984
13,32	0,399
13,34	0,3996
13,36	0,4002
13,38	0,4008
13,4	0,4014
13,42	0,402
13,44	0,4026
13,46	0,4032
13,48	0,4038
13,5	0,4044
13,52	0,405
13,54	0,4056
13,56	0,4062
13,58	0,4068
13,6	0,4074
13,62	0,408
13,64	0,4086
13,66	0,4092
13,68	0,4098
13,7	0,4104
13,72	0,411
13,74	0,4116
13,76	0,4122
13,78	0,4128
13,8	0,4134
13,82	0,414
13,84	0,4146
13,86	0,4152
13,88	0,4158
13,9	0,4164
13,92	0,417
13,94	0,4176
13,96	0,4182
13,98	0,4188
14	0,4194
14,02	0,42
14,04	0,4206
14,06	0,4212
14,08	0,4218
14,1	0,4224
14,12	0,423
14,14	0,4236
14,16	0,4242
14,18	0,4248
14,2	0,4254
14,22	0,426
14,24	0,4266
14,26	0,4272
14,28	0,4278
14,3	0,4284
14,32	0,429
14,34	0,4296
14,36	0,4302
14,38	0,4308
14,4	0,4314
14,42	0,432
14,44	0,4326
14,46	0,4332
14,48	0,4338
14,5	0,4344
14,52	0,435
14,54	0,4356
14,56	0,4362
14,58	0,4368
14,6	0,4374
14,62	0,438
14,64	0,4386
14,66	0,4392
14,68	0,4398
14,7	0,4404
14,72	0,441
14,74	0,4416
14,76	0,4422
14,78	0,4428
14,8	0,4434
14,82	0,444
14,84	0,4446
14,86	0,4452
14,88	0,4458
14,9	0,4464
14,92	0,447
14,94	0,4476
14,96	0,4482
14,98	0,4488
15	0,4494
15,02	0,45
15,04	0,4506
15,06	0,4512
15,08	0,4518
15,1	0,4524
15,12	0,453
15,14	0,4536
15,16	0,4542
15,18	0,4548
15,2	0,4554
15,22	0,456
15,24	0,4566
15,26	0,4572
15,28	0,4578
15,3	0,4584
15,32	0,459
15,34	0,4596
15,36	0,4602
15,38	0,4608
15,4	0,4614
15,42	0,462
15,44	0,4626
15,46	0,4632
15,48	0,4638
15,5	0,4644
15,52	0,465
15,54	0,4656
15,56	0,4662
15,58	0,4668
15,6	0,4674
15,62	0,468
15,64	0,4686
15,66	0,4692
15,68	0,4698
15,7	0,4704
15,72	0,471
15,74	0,4716
15,76	0,4722
15,78	0,4728
15,8	0,4734
15,82	0,474
15,84	0,4746
15,86	0,4752
15,88	0,4758
15,9	0,4764
15,92	0,477
15,94	0,4776
15,96	0,4782
15,98	0,4788
16	0,4794
16,02	0,48
16,04	0,4806
16,06	0,4812
16,08	0,4818
16,1	0,4824
16,12	0,483
16,14	0,4836
16,16	0,4842
16,18	0,4848
16,2	0,4854
16,22	0,486
16,24	0,4866
16,26	0,4872
16,28	0,4878
16,3	0,4884
16,32	0,489
16,34	0,4896
16,36	0,4902
16,38	0,4908
16,4	0,4914
16,42	0,492
16,44	0,4926
16,46	0,4932
16,48	0,4938
16,5	0,4944
16,52	0,495
16,54	0,4956
16,56	0,4962
16,58	0,4968
16,6	0,4974
16,62	0,498
16,64	0,4986
16,66	0,4992
16,68	0,4998
16,7	0,5004
16,72	0,501
16,74	0,5016
16,76	0,5022
16,78	0,5028
16,8	0,5034
16,82	0,504
16,84	0,5046
16,86	0,5052
16,88	0,5058
16,9	0,5064
16,92	0,507
16,94	0,5076
16,96	0,5082
16,98	0,5088
17	0,5094
17,02	0,51
17,04	0,5106
17,06	0,5112
17,08	0,5118
17,1	0,5124
17,12	0,513
17,14	0,5136
17,16	0,5142
17,18	0,5148
17,2	0,5154
17,22	0,516
17,24	0,5166
17,26	0,5172
17,28	0,5178
17,3	0,5184
17,32	0,519
17,34	0,5196
17,36	0,5202
17,38	0,5208
17,4	0,5214
17,42	0,522
17,44	0,5226
17,46	0,5232
17,48	0,5238
17,5	0,5244
17,52	0,525
17,54	0,5256
17,56	0,5262
17,58	0,5268
17,6	0,5274
17,62	0,528
17,64	0,5286
17,66	0,5292
17,68	0,5298
17,7	0,5304
17,72	0,531
17,74	0,5316
17,76	0,5322
17,78	0,5328
17,8	0,5334
17,82	0,534
17,84	0,5346
17,86	0,5352
17,88	0,5358
17,9	0,5364
17,92	0,537
17,94	0,5376
17,96	0,5382
17,98	0,5388
18	0,5394
18,02	0,54
18,04	0,5406
18,06	0,5412
18,08	0,5418
18,1	0,5424
18,12	0,543
18,14	0,5436
18,16	0,5442
18,18	0,5448
18,2	0,5454
18,22	0,546
18,24	0,5466
18,26	0,5472
18,28	0,5478
18,3	0,5484
18,32	0,549
18,34	0,5496
18,36	0,5502
18,38	0,5508
18,4	0,5514
18,42	0,552
18,44	0,5526
18,46	0,5532
18,48	0,5538
18,5	0,5544
18,52	0,555
18,54	0,5556
18,56	0,5562
18,58	0,5568
18,6	0,5574
18,62	0,558
18,64	0,5586
18,66	0,5592
18,68	0,5598
18,7	0,5604
18,72	0,561
18,74	0,5616
18,76	0,5622
18,78	0,5628
18,8	0,5634
18,82	0,564
18,84	0,5646
18,86	0,5652
18,88	0,5658
18,9	0,5664
18,92	0,567
18,94	0,5676
18,96	0,5682
18,98	0,5688
19	0,5694
19,02	0,57
19,04	0,5706
19,06	0,5712
19,08	0,5718
19,1	0,5724
19,12	0,573
19,14	0,5736
19,16	0,5742
19,18	0,5748
19,2	0,5754
19,22	0,576
19,24	0,5766
19,26	0,5772
19,28	0,5778
19,3	0,5784
19,32	0,579
19,34	0,5796
19,36	0,5802
19,38	0,5808
19,4	0,5814
19,42	0,582
19,44	0,5826
19,46	0,5832
19,48	0,5838
19,5	0,5844
19,52	0,585
19,54	0,5856
19,56	0,5862
19,58	0,5868
19,6	0,5874
19,62	0,588
19,64	0,5886
19,66	0,5892
19,68	0,5898
19,7	0,5904
19,72	0,591
19,74	0,5916
19,76	0,5922
19,78	0,5928
19,8	0,5934
19,82	0,594
19,84	0,5946
19,86	0,5952
19,88	0,5958
19,9	0,5964
19,92	0,597
19,94	0,5976
19,96	0,5982
19,98	0,5988
20	0,5994
